"UploadDate","Counties__Name","Counties__Jurisdictions__Name","Counties__Jurisdictions__VotingInformation__ClerkAddress__Address1","Counties__Jurisdictions__VotingInformation__ClerkAddress__Address2","Counties__Jurisdictions__VotingInformation__ClerkAddress__City","Counties__Jurisdictions__VotingInformation__ClerkAddress__Zip","Counties__Jurisdictions__VotingInformation__ClerkHours","Counties__Jurisdictions__VotingInformation__Dropboxes__Address","Counties__Jurisdictions__VotingInformation__Dropboxes__City","Counties__Jurisdictions__VotingInformation__Dropboxes__Zip","Counties__Jurisdictions__VotingInformation__Dropboxes__DropoffHours","Counties__Jurisdictions__VotingInformation__Dropboxes__Notes","Counties__Jurisdictions__VotingInformation__Dropboxes__In/Out"
"1603906894228","Ionia","Portland City","259 Kent St.","","Portland","48875","M - Fr: 8:00AM - 4:30PM","259 Kent St.","Portland","48875","24/7","To the left of the drive thru window.","Outdoors"
"1603906894228","Ionia","Portland Township","9774 E Goodwin Rd","","Pewamo","48873","","9774 E Goodwin Rd.","Pewamo","48873","24/7","Front porch.","Outdoors"
"1603906894228","Iosco","Alabaster Township","1716 S US Highway 23","","Tawas City","48763","T: 9:00AM - 12:00PM","1716 S US-23","Tawas City","48763","24/7","Outside township hall door.","Outdoors"
"1603906894228","Iosco","East Tawas City","760 Newman St","","East Tawas","48730","M - Fr: 9:00AM - 4:00PM","760 Newman St","East Tawas","48730","24/7","","Outdoors"
"1603906894228","Iosco","Oscoda Township","110 S State St","","Oscoda","48750","M - Fr: 8:00AM - 5:00PM","110 S. State. St.","Oscoda","48750","24/7","","Outdoors"
"1603906894228","Iosco","Plainfield Township","415 E Main St","","Hale","48739","M - Fr: 9:00AM - 4:00PM","415 E Main St","Hale","48739","24/7","","Outdoors"
"1603906894228","Iosco","Tawas City","550 W. Lake Street","","Tawas City","48763","M - Th: 7:30AM - 5:00PM; Fr: 7:30AM - 1:00PM","550 W. Lake Street","Tawas City","48763","24/7","At entrance behind the building.","Outdoors"
"1603906894228","Iosco","Tawas township","\n27 S McArdle Road","","Tawas City","48763","By appointment","27 S McArdle Road","Tawas City","48763","24/7","","Outdoors"
"1603906894228","Iosco","Wilber Township","3120 Sherman Rd","","East Tawas","48730","","3120 Sherman Rd","East Tawas","48730","24/7","","Outdoors"
"1603906894228","Iron","Bates Township","3070 E. US 2","","Iron River","49935","By appointment","3070 US Hwy 2","Iron River","49935","24/7","","Outdoors"
"1603906894228","Iron","Crystal Falls City","401 Superior Ave","","Crystal Falls","49920","","401 Superior Ave","Crystal Falls","49920","24/7","","Outdoors"
"1603906894228","Iron","Crystal Falls Township","1384 West US Hwy 2","","Crystal Falls","49920","M - Th: 9:00AM - 12:00PM","1384 West US Hwy 2","Crystal Falls","49920","24/7","","Outdoors"
"1603906894228","Iron","Iron River Township","102 Mcnutt Road","","Iron River","49935","Call for Appointment","102 Mcnutt Road","Iron River","49935","24/7","Black Metal Box Located In Parking Lot","Outdoor"
"1603906894228","Iron","Iron River Township","102 Mcnutt Road","","Iron River","49935","Call for Appointment","102 McNutt Road","Iron River","49935","24/7","","Outdoors"
"1603906894228","Iron","Mansfield Township","312 Channing Road","(906) 875-4331 by appt","Crystal Falls","49920","By appointment","2804 State Hwy. M-69","Crystal Falls","49920","24/7","","Outdoors"
"1603906894228","Iron","Mastodon Township","1371 US Highway 2","","Crystal Falls","49920","M, T, Th: 9:00AM - 3:00PM","1371 US Highway 2","CRYSTAL FALLS","49920","24/7","","Outdoors"
"1603906894228","Isabella","Chippewa Township","18 S Shepherd Rd","","Mt Pleasant","48858-9591","","11084 E Pickard Rd","Mt Pleasant","48858","24/7","","Outdoors"
"1603906894228","Isabella","Coe Township","309 W. Wright Ave.","","Shepherd","48883","M: 5:30PM - 6:30PM","309 W Wright Ave","Shepherd","48883","24/7","","Indoors"
"1603906894228","Isabella","Denver Township","7016 E. Beal City Rd","","Mt. Pleasant","48858","","7016 E. Beal City Rd","Mt. Pleasant","48858","24/7","","Outdoors"
"1603906894228","Isabella","Denver Township","7016 E. Beal City Rd","","Mt. Pleasant","48858","","8397 E. Rosebush Rd.","Mt. Pleasant","48858","24/7","","Outdoors"
"1603906894228","Isabella","Fremont Township","2583 W Blanchard Rd","","Mount Pleasant","48858","","2266 W Blanchard Road","Mount Pleasant","48858","24/7","On first step by garage","Outdoors"
"1603906894228","Isabella","Mount Pleasant City","320 West Broadway Street","","Mount Pleasant","48858","M - Fr: 8:00AM - 4:30PM","320 West Broadway Street","Mt. Pleasant","48858","24/7","Mulitpurpose drop box in parking lot.","Outdoors"
"1603906894228","Isabella","Union Township","2010 S Lincoln Rd","","Mount Pleasant","48858","","2010 S Lincoln Rd","Mt. Pleasant","48858","8:30A - 4:30P, M-F","","Outdoors"
"1603906894228","Jackson","Blackman Township","1990 W Parnall Rd","","Jackson","49201","M - Th: 8:00AM - 5:00PM; Fr: 8:00AM - 4:00PM","1990 W Parnall Rd","Jackson","49201","24/7","","Outdoors"
"1603906894228","Jackson","Concord Township","121 Grove Street","","Concord","49237","M - W: 8:00AM - 4:00PM","121 Grove Street","Concord","49237","24/7","","Outdoors"
"1603906894228","Jackson","Grass Lake Township","373 Lakeside Drive","","Grass Lake","49240","M - Th: 8:00AM - 4:30PM","373 Lakeside Drive","Grass Lake","49240","24/7","","Indoors"
"1603906894228","Jackson","Grass Lake Township","373 Lakeside Drive","","Grass Lake","49240","M - Th: 8:00AM - 4:30PM","373 Lakeside Drive","Grass Lake","49240","24/7","","Outdoors"
"1603906894228","Jackson","Jackson City","161 W Michigan Ave","","Jackson","49201","M - Fr: 8:00AM - 5:00PM","161 W. Michigan Ave.","Jackson","49201","24/7","In front of city hall.","Outdoors"
"1603906894228","Jackson","Leoni Township","913 Fifth Street","","Michigan Center","49254","M, Tu, Th 7:30-5::00; Wed 7:30-7:00","913 Fifth Street","Michigan Center","49254","24/7","Put in Treasury box  under back window","Outdoors"
"1603906894228","Jackson","Liberty Township","101 W Liberty Rd","","Clarklake","49234","M, Th: 8:00AM - 4:00PM","101 W. Liberty Rd","Clarklake","49234","24/7","","Outdoors"
"1603906894228","Jackson","Norvell Township","106 E. Commercial","","Norvell","49263","Monday & Wednesday from 8AM - 4PM. Friday from 8AM - 12PM","106 E. Commercial","Norvell","49263","24/7","","Outdoor"
"1603906894228","Jackson","Parma Township","16407 Comdon Road","","Albion","49224","M - Th: 8:00AM - 4:00PM","16407 Comdon Road","Albion","49224","24/7","North side of building","Outdoors"
"1603906894228","Jackson","Pulaski Township","12363 Folks Rd","","Hanover","49241","M, T: 8:30AM - 4:30AM","12363 Folks Rd","Hanover","49241","24/7","","Outdoors"
"1603906894228","Jackson","Rives Township","348 E. Main Street","","Rives Junction","49277","M - Th: 11:00AM - 4:00PM","348 E. Main Street","Rives Junction","49277","24/7","","Outdoors"
"1603906894228","Jackson","Sandstone Township","7940 County Farm Rd.","","Parma","49269","Monday - Friday from 9AM - 4PM","7940 County Farm Rd.","Parma","49269","24/7","","Outdoor"
"1603906894228","Jackson","Spring Arbor Township","107 E. Main Street","","Spring Arbor","49283","M - Fr: 9:00AM - 5:00PM","107 E. Main Street","Spring Arbor","49283","24/7","(IN DRIVEWAY)","Outdoors"
"1603906894228","Jackson","Springport Township","101 E Main Street","","Springport","49284","","101 E Main Street","Springport","49284","24/7","Wednesday from 9AM -1PM, also by appointment","Outdoor"
"1603906894228","Jackson","Summit Township","2121 Ferguson Rd","","Jackson","49203","Monday - Friday from 8AM - 5PM","2121 Ferguson Rd","Jackson","49203","24/7","","Outdoor"
"1603906894228","Jackson","Tompkins Township","9999 Tompkins Rd","","Rives Junction","49277","By appointment","9999 Tompkins Rd.","Rives Junction","49277","24/7","","Outdoors"
"1603906894228","Jackson","Waterloo Township","9773 Mt. Hope Road","","Munith","49259","M, T, Th, Fr: 9:00AM - 1:00PM; W: 1:00PM - 5:00PM","9773 Mt. Hope Rd.","Munith","49259","24/7","","Outdoors"
"1603906894228","Kalamazoo","Alamo Township","7901 N 6Th St","","Kalamazoo","49009","","7901 N 6Th St","Kalamazoo","49009","24/7","","Outdoors"
"1603906894228","Kalamazoo","Brady Township","13123 S. 24th Street","","Vicksburg","49097","M - Fr: 9:00AM - 4:00PM","13123 S. 24th Street","Vicksburg","49097","24/7","","Indoors"
"1603906894228","Kalamazoo","Charleston Township","1499 South 38th Street","","Galesburg","49053","T, Th: 9:00AM - 12:00PM AND 1:00PM - 4:00PM","1499 South 38th Street","Galesburg","49053","24/7","","Outdoors"
"1603906894228","Kalamazoo","Climax Township","110 N. Main","","Climax","49034","M, W: 9:00AM - 12:00PM","110 N. Main St.","Climax","49034","24/7","","Outdoors"
"1603906894228","Kalamazoo","Comstock Township","6138 King Hwy.","","Kalamazoo","49048","M, T, Th: 9:00AM - 3:00PM; W: 10:00AM - 6:00PM; Fr: 9:00AM - 12:00PM","6138 King Highway","Kalamazoo","49048","24/7","","Outdoors"
"1603906894228","Kalamazoo","Cooper Township","1590 West D Ave","","Kalamazoo","49009","M - Fr: 8:00AM - 4:00PM","1590 West D Ave","Kalamazoo","49009","24/7","","Outdoors"
"1603906894228","Kalamazoo","Galesburg City","200 E. Michigan Ave","","Galesburg","49053","","200 E. Michigan Ave","Galesburg","49053","24/7","City hall by entrance, attached to building","Outdoor"
"1603906894228","Kalamazoo","Kalamazoo City","241 W. South Street","","Kalamazoo","49007","M - Fr: 9:00AM - 5:00PM. Expanded Hours - Mon (Oct 19th) open till 9:00PM, Saturday (Oct 24th & 31st) from 8:00AM - 6:00PM, Tue (Oct 27th) open till 9:00PM","1000 W Paterson St","Kalamazoo","49007","24/7","","Outdoors"
"1603906894228","Kalamazoo","Kalamazoo City","241 W. South Street","","Kalamazoo","49007","M - Fr: 9:00AM - 5:00PM. Expanded Hours - Mon (Oct 19th) open till 9:00PM, Saturday (Oct 24th & 31st) from 8:00AM - 6:00PM, Tue (Oct 27th) open till 9:00PM","1301 E Main St","Kalamazoo","49048","24/7","","Outdoors"
"1603906894228","Kalamazoo","Kalamazoo City","241 W. South Street","","Kalamazoo","49007","M - Fr: 9:00AM - 5:00PM. Expanded Hours - Mon (Oct 19th) open till 9:00PM, Saturday (Oct 24th & 31st) from 8:00AM - 6:00PM, Tue (Oct 27th) open till 9:00PM","2331 Parkview Ave","Kalamazoo","49008","24/7","","Outdoors"
"1603906894228","Kalamazoo","Kalamazoo City","241 W. South Street","","Kalamazoo","49007","M - Fr: 9:00AM - 5:00PM. Expanded Hours - Mon (Oct 19th) open till 9:00PM, Saturday (Oct 24th & 31st) from 8:00AM - 6:00PM, Tue (Oct 27th) open till 9:00PM","241 W. South St.","Kalamazoo","49007","24/7","Behind city hall on corner of St. John's Place and Lovell St.","Outdoors"
"1603906894228","Kalamazoo","Kalamazoo City","241 W. South Street","","Kalamazoo","49007","M - Fr: 9:00AM - 5:00PM. Expanded Hours - Mon (Oct 19th) open till 9:00PM, Saturday (Oct 24th & 31st) from 8:00AM - 6:00PM, Tue (Oct 27th) open till 9:00PM","415 E Stockbridge Ave","Kalamazoo","49001","24/7","","Outdoors"
"1603906894228","Kalamazoo","Kalamazoo Township","1720 Riverview Drive","","Kalamazoo","49004","M - Fr: 8:00AM - 4:30PM","1720 Riverview Drive","Kalamazoo","49004","24/7","To the right of entrance doors, the box empties into the building, but is accessible from outside","Outdoors"
"1603906894228","Kalamazoo","Kalamazoo Township","1720 Riverview Drive","","Kalamazoo","49004","M - Fr: 8:00AM - 4:30PM","1720 Riverview Drive","Kalamazoo","49004","8A - 4:30P, M - F","","Indoors"
"1603906894228","Kalamazoo","Oshtemo Township","7275 W. Main St.","","Kalamazoo","49009","M - Fr: 8:00AM - 5:00PM","7275 West Main St.","Kalamazoo","49009","24/7","The drop box is walk up or drive up","Outdoors"
"1603906894228","Kalamazoo","Parchment City","650 S. Riverview Drive","","Parchment","49004","M: 9:00AM - 12:00PM; Th: 1:00PM - 4:00PM","650 S Riverview Drive","Parchment","49004","24/7","Next to the door at City Hall","Outdoors"
"1603906894228","Kalamazoo","Parchment City","650 S. Riverview Drive","","Parchment","49004","M: 9:00AM - 12:00PM; Th: 1:00PM - 4:00PM","650 S Riverview Drive","Parchment","49004","24/7","","Outdoors"
"1603906894228","Kalamazoo","Pavilion Township","7510 East Q Ave","","Scotts","49088","","7510 East Q Ave","Scotts","49088","24/7","","Outdoors"
"1603906894228","Kalamazoo","Pavilion Township","7510 East Q Ave","","Scotts","49088","","7510 East Q Ave","Scotts","49088","9am - 4:30pm","","Inside"
"1603906894228","Kalamazoo","Pavillion Township","7510 East Q Ave","","Scotts","49088","","7510 East Q Ave","Scotts","49088","24/7","Township Hall","Outdoor"
"1603906894228","Kalamazoo","Portage City","7900 South Westnedge Avenue","","Portage","49002","M - Fr: 9:00AM - 4:00PM","7900 S. Westnedge","Portage","49002","24/7","","Outdoors"
"1603906894228","Kalamazoo","Portage City","7900 South Westnedge Avenue","","Portage","49002","M - Fr: 9:00AM - 4:00PM","7900 S. Westnedge","Portage","49002","9A - 4P, M-F","","Indoors"
"1603906894228","Kalamazoo","Richland Township","7401 N. 32nd St","","Richland","49083","M - Th: 8:00AM - 5:00PM","7401 N 32nd St","Richland","49083","24/7","Drop box is accessible either through a slot outside or an interior access through the foyer which is always open","Indoors"
"1603906894228","Kalamazoo","Ross Township","12086 M-89","","Richland","49083","M - Th: 9:00AM - 4:30PM","12086 M-89","Richland","49083","24/7","","Outdoors"
"1603906894228","Kalamazoo","Schoolcraft Township","50 East VW Avenue","","Vicksburg","49097","M - Th: 9:00AM - 4:00PM","50 East VW Ave","Vicksburg","49097","24/7","","Outdoors"
"1603906894228","Kalamazoo","Texas Township","7110 West Q Ave","","Kalamazoo","49009","M - Th: 8:00AM - 4:30PM; Fr: 8:00AM - 11:30AM","7110 West Q Avenue","Kalamazoo","49009","24/7","","Outdoors"
"1603906894228","Kalkaska","Bear Lake Township","198 E Bear Lake Rd NE","","Kalkaska","49646","W: 9:00AM - 12:00PM","198 East Bear Lake Rd NE","Kalkaska","49646","24/7","Located outside by the main entry door.","Outdoors"
"1603906894228","Kalkaska","Blue Lake Township","10599 Twin Lake Rd NE","","Mancelona","49659","T: 9:00AM - 4:00PM","10599 Twin Lake Rd NE","Mancelona","49659","24/7","","Outdoors"
"1603906894228","Kalkaska","Clearwater Township","5440 River Street","","Rapid City","49676","By appointment","5440 River St.","Rapid City","49676","24/7","","Outdoors"
"1603906894228","Kalkaska","Coldsprings Township","6515 County Road 571 NE","231-587-8633 by appt","Mancelona","49659","T, Th: 1:00PM - 5:00PM","6515 County Road 571 NE","Mancelona","49659","24/7","","Outdoors"
"1603906894228","Kalkaska","Excelsior Township","987 CO. RD. 571 N.E.","","Kalkaska","49646","By appointment","967 Sigma S.E","Kalkaska","49646","24/7","","Outdoors"
"1603906894228","Kalkaska","Excelsior Township","987 CO. RD. 571 N.E.","","Kalkaska","49646","By appointment","987 CO. RD. 571 N.E.","Kalkaska","49646","24/7","","Outdoors"
"1603906894228","Kalkaska","Kalkaska Township","209 LAUREL STREET","","Kalkaska","49646","M-W: 8:30AM - 4:30PM","209 LAUREL STREET","\nKalkaska","49646","24/7","","Outdoors"
"1603906894228","Kalkaska","Rapid River Township","1010 Phelps Road","","Kalkaska","49646","By appointment","1010 Phelps Road","Kalkaska","49646","24/7","Near the office entrance.","Outdoors"
"1603906894228","Kent","Ada Township","7330 Thornapple River Drive","","Ada","49301","M - Fr: 8:00AM - 5:00PM","7330 Thornapple River Drive","Ada","49301","24/7","PO BOX 370","Outdoors"
"1603906894228","Kent","Algoma Township","10531 Algoma Ave NE","","Rockford","49341","M, T, Th: 8:30AM - 4:30PM; Fr: 8:30AM - 1:00PM","10531 Algoma Ave NE","Rockford","49341","24/7","","Outdoors"
"1603906894228","Kent","Alpine Township","5255 Alpine Avenue NW","","Comstock Park","49321","M - Fr: 9:00AM - 12:00PM","5255 Alpine Avenue NW","Comstock Park","49321","24/7","","Indoors"
"1603906894228","Kent","Bowne Township","8240 Alden Nash Ave SE","","Alto","49302","W, Th: 9:00AM - 12:00PM AND 1:00PM - 3:00PM","8240 Alden Nash","Alto","49302","24/7","","Outdoors"
"1603906894228","Kent","Byron Township","8085 Byron Center Ave. SW","","Byron Center","49315","M - Fr: 8:00AM - 5:00PM","8085 Byron Center Ave. SW","Byron Center","49315","24/7","","Outdoors"
"1603906894228","Kent","Byron Township","8085 Byron Center Ave. SW","","Byron Center","49315","M - Fr: 8:00AM - 5:00PM","8085 Byron Center Ave. SW","Byron Center","49315","8A - 5P, M-F","","Indoors"
"1603906894228","Kent","Caledonia Township","8196 Broadmoor Ave SE","","Caledonia","49316","M - Th: 8:00AM - 4:00PM; Fr: 8:00AM - 12:00PM","8196 Broadmoor Ave SE","Caledonia","49316","24/7","","Outdoors"
"1603906894228","Kent","Cedar Springs City","66 S. Main Street","","Cedar Springs","49319","","66 S. Main Street","Cedar Springs","49319","24/7","Main Entrance Attached To Building","Outdoors"
"1603906894228","Kent","Cedar Springs City","66 S. Main Street","","Cedar Springs","49319","","66 S. Main Street","Cedar Springs","49319","24/7","Drive Up Drop Box @ Rear Of Building","Outdoors"
"1603906894228","Kent","Courtland Township","7450 14 Mile Road NE","","Rockford","49341","M - Th: 9:00AM - 12:00PM AND 1:00PM - 4:30PM","7450 14 Mile Rd","Rockford","49341","24/7","","Outdoors"
"1603906894228","Kent","Courtland Township","7450 14 Mile Road NE","","Rockford","49341","M - Th: 9:00AM - 12:00PM AND 1:00PM - 4:30PM","7450 14 Mile Rd","Rockford","49341","9A - 12P, 1P- 4:30P M-Th","","Indoors"
"1603906894228","Kent","East Grand Rapids City","750 Lakeside Drive Se","","Grand Rapids","49506","","750 Lakeside Drive Se","Grand Rapids","49506","24/7","Inside Front Entry Doors","Indoors"
"1603906894228","Kent","East Grand Rapids City","750 Lakeside Drive Se","","Grand Rapids","49506","","750 Lakeside Drive Se","Grand Rapids","49506","M-F 8am - 5pm","","Inside building"
"1603906894228","Kent","Gaines Township","8555 Kalamazoo Ave SE","","Caledonia","49316","M - Fr: 8:30AM - 12:00PM AND 12:30PM - 5:00PM","8555 Kalamazoo Avenue SE","Caledonia","49316","24/7","It is bright blue.","Outdoors"
"1603906894228","Kent","Grand Rapids City","300 Monroe Avenue NW","","Grand Rapids","49503","Mon, Wed, Fri 8:00AM - 5:00PM. Tues, Thurs 8:00AM - 7:00PM","1017 Leonard NW","Grand Rapids","49504","24/7","(West Leonard Library - East Parking Lot)","Outdoors"
"1603906894228","Kent","Grand Rapids City","300 Monroe Avenue NW","","Grand Rapids","49503","Mon, Wed, Fri 8:00AM - 5:00PM. Tues, Thurs 8:00AM - 7:00PM","1150 Giddings SE","Grand Rapids","49506","24/7","(Ottawa Hills Library - Curbside on Giddings)","Outdoors"
"1603906894228","Kent","Grand Rapids City","300 Monroe Avenue NW","","Grand Rapids","49503","Mon, Wed, Fri 8:00AM - 5:00PM. Tues, Thurs 8:00AM - 7:00PM","1563 Plainfield NE","Grand Rapids","49505","24/7","VanBelkum Library - Curbside on Plainfield","Outdoors"
"1603906894228","Kent","Grand Rapids City","300 Monroe Avenue NW","","Grand Rapids","49503","Mon, Wed, Fri 8:00AM - 5:00PM. Tues, Thurs 8:00AM - 7:00PM","2350 Eastern SE","Grand Rapids","49507","24/7","(Seymour Library - Rear of building by the book drop)","Outdoors"
"1603906894228","Kent","Grand Rapids City","300 Monroe Avenue NW","","Grand Rapids","49503","Mon, Wed, Fri 8:00AM - 5:00PM. Tues, Thurs 8:00AM - 7:00PM","300 Monroe Ave NW","Grand Rapids","49503","Mon, Wed, Fri 8:00AM - 5:00PM. Tues, Thurs 8:00AM - 7:00PM","","Indoors"
